metric,index,mean,std
f1 weighted (test) (transpose_{'n_semitones': 36}),13,0.9795228890607722,0.06571008161688006
f1 weighted (test) (transpose_{'n_semitones': 36}),14,0.9877261369213073,0.014165040698162526
f1 weighted (test) (transpose_{'n_semitones': 36}),15,0.00019532912153727167,0.0003770030854691213
f1 weighted (test) (transpose_{'n_semitones': 36}),16,0.5187472315960638,0.13836572907110017
time (transpose_{'n_semitones': -12}),0,0.32089114638994326,0.23865672067568167
time (transpose_{'n_semitones': -12}),1,0.062434538355413474,0.07555297060323823
time (transpose_{'n_semitones': -12}),2,0.06975714215692484,0.0888290464334118
time (transpose_{'n_semitones': -12}),3,0.11327604977589734,0.09831096642888101
time (transpose_{'n_semitones': -12}),4,0.17998599106410765,0.13623763338600667
time (transpose_{'n_semitones': -12}),5,0.5207315660872549,0.3581713020794434
time (transpose_{'n_semitones': -12}),6,0.4832645092370375,0.30670765245610887
time (transpose_{'n_semitones': -12}),7,0.5056604214434354,0.3337121925085573
time (transpose_{'n_semitones': -12}),8,0.5199247306247927,0.35258023792213883
time (transpose_{'n_semitones': -12}),9,0.5211630317400087,0.3573004482486679
time (transpose_{'n_semitones': -12}),10,0.021437226601366727,0.01273130455766944
time (transpose_{'n_semitones': -12}),11,0.6138187039573237,0.44130068009141654
time (transpose_{'n_semitones': -12}),12,0.015157663597250884,0.005773278373741976
time (transpose_{'n_semitones': -12}),13,0.39524943423721026,0.2367791462318203
time (transpose_{'n_semitones': -12}),14,0.007880678716695533,0.0013947747385752811
time (transpose_{'n_semitones': -12}),15,0.007632448988140754,0.0019129391720848592
time (transpose_{'n_semitones': -12}),16,0.008691810212045346,0.0029051129741866463
accuracy (train) (transpose_{'n_semitones': -12}),0,0.9566836571574968,0.1895936064270853
accuracy (train) (transpose_{'n_semitones': -12}),1,0.9346335319307754,0.18704534008162788
accuracy (train) (transpose_{'n_semitones': -12}),2,0.9382075965353606,0.18741549396230406
accuracy (train) (transpose_{'n_semitones': -12}),3,0.9442674446334928,0.18803584420473976
accuracy (train) (transpose_{'n_semitones': -12}),4,0.9531687563441951,0.1891073610846076
accuracy (train) (transpose_{'n_semitones': -12}),5,0.9999944060493218,2.3149697339512725e-05
accuracy (train) (transpose_{'n_semitones': -12}),6,0.9859980696492838,0.01834818636960495
accuracy (train) (transpose_{'n_semitones': -12}),7,0.9945127504509663,0.008512031552598042
accuracy (train) (transpose_{'n_semitones': -12}),8,0.9983575049198626,0.0034210619908542836
accuracy (train) (transpose_{'n_semitones': -12}),9,0.9998289781470238,0.0005196736676810555
accuracy (train) (transpose_{'n_semitones': -12}),10,1.0,0.0
accuracy (train) (transpose_{'n_semitones': -12}),11,1.0,0.0
accuracy (train) (transpose_{'n_semitones': -12}),12,0.9380338437875522,0.07794480764867905
accuracy (train) (transpose_{'n_semitones': -12}),13,0.9462375960729376,0.06162435671582184
accuracy (train) (transpose_{'n_semitones': -12}),14,0.9515563205075813,0.059490347250154334
accuracy (train) (transpose_{'n_semitones': -12}),15,0.04158442678484331,0.05014479102506803
accuracy (train) (transpose_{'n_semitones': -12}),16,0.3543937818709155,0.126103678728475
accuracy (test) (transpose_{'n_semitones': -12}),0,0.9408126624503552,0.18725509794889184
accuracy (test) (transpose_{'n_semitones': -12}),1,0.9304545713554837,0.18672012248432987
accuracy (test) (transpose_{'n_semitones': -12}),2,0.9331439553404983,0.18682010506173208
accuracy (test) (transpose_{'n_semitones': -12}),3,0.9360566553431164,0.1869633256967495
accuracy (test) (transpose_{'n_semitones': -12}),4,0.9400131669821813,0.18721542642837855
accuracy (test) (transpose_{'n_semitones': -12}),5,0.9766259979014247,0.018809490427977756
accuracy (test) (transpose_{'n_semitones': -12}),6,0.973940889415069,0.022993935752997137
accuracy (test) (transpose_{'n_semitones': -12}),7,0.9764151943067557,0.0193655575695574
accuracy (test) (transpose_{'n_semitones': -12}),8,0.9771395096873069,0.018463101641340927
accuracy (test) (transpose_{'n_semitones': -12}),9,0.9765319904178411,0.018993988400049976
accuracy (test) (transpose_{'n_semitones': -12}),10,0.9701768109075024,0.023850007309883736
accuracy (test) (transpose_{'n_semitones': -12}),11,0.9657560795649339,0.028831418599839013
accuracy (test) (transpose_{'n_semitones': -12}),12,0.9382984451349641,0.07083289948234175
accuracy (test) (transpose_{'n_semitones': -12}),13,0.9456774159594445,0.05937669988851746
accuracy (test) (transpose_{'n_semitones': -12}),14,0.952588171991702,0.056976383726071445
accuracy (test) (transpose_{'n_semitones': -12}),15,0.0403031972986635,0.047522668654826176
accuracy (test) (transpose_{'n_semitones': -12}),16,0.3506417309392098,0.12769354261542257
precision macro (train) (transpose_{'n_semitones': -12}),0,0.928533456051712,0.19244147971373413
precision macro (train) (transpose_{'n_semitones': -12}),1,0.701272253308633,0.22277501108502457
precision macro (train) (transpose_{'n_semitones': -12}),2,0.7678879969333119,0.2286581678409503
precision macro (train) (transpose_{'n_semitones': -12}),3,0.8600466847781847,0.21509776609915288
precision macro (train) (transpose_{'n_semitones': -12}),4,0.8970810439431292,0.20914173696358587
precision macro (train) (transpose_{'n_semitones': -12}),5,0.9999989572531441,4.297144264159792e-06
precision macro (train) (transpose_{'n_semitones': -12}),6,0.9254257657896113,0.12913499583667112
precision macro (train) (transpose_{'n_semitones': -12}),7,0.9874587427037751,0.0421898064751769
precision macro (train) (transpose_{'n_semitones': -12}),8,0.9990715659987683,0.002082018492438933
precision macro (train) (transpose_{'n_semitones': -12}),9,0.9971900702596161,0.019487355999537215
precision macro (train) (transpose_{'n_semitones': -12}),10,1.0,0.0
precision macro (train) (transpose_{'n_semitones': -12}),11,1.0,0.0
precision macro (train) (transpose_{'n_semitones': -12}),12,0.4712558981903183,0.13727391118905252
precision macro (train) (transpose_{'n_semitones': -12}),13,0.4320604665117584,0.17746971282281163
precision macro (train) (transpose_{'n_semitones': -12}),14,0.3399787467403283,0.12959472106055478
precision macro (train) (transpose_{'n_semitones': -12}),15,0.01174894479430739,0.010663887661383572
precision macro (train) (transpose_{'n_semitones': -12}),16,0.3525916536787012,0.12412351412855359
precision macro (test) (transpose_{'n_semitones': -12}),0,0.7471134466325132,0.2211148145577213
precision macro (test) (transpose_{'n_semitones': -12}),1,0.7004936650818152,0.2565420410364165
precision macro (test) (transpose_{'n_semitones': -12}),2,0.7384149245675921,0.25054312090215325
precision macro (test) (transpose_{'n_semitones': -12}),3,0.7605283246194857,0.23361453732113346
precision macro (test) (transpose_{'n_semitones': -12}),4,0.7471348473114225,0.2252052435306543
precision macro (test) (transpose_{'n_semitones': -12}),5,0.7632077043384212,0.1721816047273946
precision macro (test) (transpose_{'n_semitones': -12}),6,0.7838473301549169,0.1929203155901769
precision macro (test) (transpose_{'n_semitones': -12}),7,0.7874342693288872,0.16527983638303181
precision macro (test) (transpose_{'n_semitones': -12}),8,0.7657002893023813,0.1769656300300417
precision macro (test) (transpose_{'n_semitones': -12}),9,0.7628183091998446,0.17598450596075757
precision macro (test) (transpose_{'n_semitones': -12}),10,0.6892242542445386,0.16536843855909364
precision macro (test) (transpose_{'n_semitones': -12}),11,0.6938995175969831,0.1540501891139728
precision macro (test) (transpose_{'n_semitones': -12}),12,0.41450569832087464,0.1317144863647935
precision macro (test) (transpose_{'n_semitones': -12}),13,0.4404271624193886,0.16916690304649415
precision macro (test) (transpose_{'n_semitones': -12}),14,0.38276112215014013,0.15533025715647422
precision macro (test) (transpose_{'n_semitones': -12}),15,0.01268648018212327,0.011069467298166418
precision macro (test) (transpose_{'n_semitones': -12}),16,0.35083949321645064,0.1274383948700432
recall macro (train) (transpose_{'n_semitones': -12}),0,0.8796250683115211,0.19731775722270326
recall macro (train) (transpose_{'n_semitones': -12}),1,0.5215067214816667,0.18896863718544346
recall macro (train) (transpose_{'n_semitones': -12}),2,0.5822670735137793,0.20934316716936072
recall macro (train) (transpose_{'n_semitones': -12}),3,0.6894235248506569,0.20696832654945646
recall macro (train) (transpose_{'n_semitones': -12}),4,0.8201099822311364,0.2146924898790018
recall macro (train) (transpose_{'n_semitones': -12}),5,0.9999791380342621,0.00010949224048881463
recall macro (train) (transpose_{'n_semitones': -12}),6,0.7935994353845719,0.2040663307220917
recall macro (train) (transpose_{'n_semitones': -12}),7,0.9259529070519122,0.10467936919789488
recall macro (train) (transpose_{'n_semitones': -12}),8,0.9789032802557401,0.04574415605049527
recall macro (train) (transpose_{'n_semitones': -12}),9,0.9940796179065043,0.026487297216995224
recall macro (train) (transpose_{'n_semitones': -12}),10,1.0,0.0
recall macro (train) (transpose_{'n_semitones': -12}),11,1.0,0.0
recall macro (train) (transpose_{'n_semitones': -12}),12,0.5038306519173754,0.15860041482476953
recall macro (train) (transpose_{'n_semitones': -12}),13,0.4002869742556335,0.1584837803593733
recall macro (train) (transpose_{'n_semitones': -12}),14,0.3531895777178795,0.1253506128870656
recall macro (train) (transpose_{'n_semitones': -12}),15,0.33746630727762805,0.14056574341326175
recall macro (train) (transpose_{'n_semitones': -12}),16,0.34468575319181577,0.12758917349100563
recall macro (test) (transpose_{'n_semitones': -12}),0,0.6723410995068337,0.21983993894178572
recall macro (test) (transpose_{'n_semitones': -12}),1,0.5233104390064441,0.20711125936583635
recall macro (test) (transpose_{'n_semitones': -12}),2,0.5635156672287804,0.2153142337191003
recall macro (test) (transpose_{'n_semitones': -12}),3,0.6132682756806856,0.21457463880846991
recall macro (test) (transpose_{'n_semitones': -12}),4,0.6548681227042936,0.22003587354468365
recall macro (test) (transpose_{'n_semitones': -12}),5,0.6840131879963951,0.18235813704601286
recall macro (test) (transpose_{'n_semitones': -12}),6,0.620166136325485,0.18538748233936603
recall macro (test) (transpose_{'n_semitones': -12}),7,0.6670785372338537,0.17820221603809835
recall macro (test) (transpose_{'n_semitones': -12}),8,0.6744935004781754,0.18289690557157148
recall macro (test) (transpose_{'n_semitones': -12}),9,0.6759237442889625,0.1823962226814001
recall macro (test) (transpose_{'n_semitones': -12}),10,0.6836358351743976,0.1738917595903113
recall macro (test) (transpose_{'n_semitones': -12}),11,0.6677993231374585,0.14777908195165912
recall macro (test) (transpose_{'n_semitones': -12}),12,0.41606462735331984,0.1291020633306519
recall macro (test) (transpose_{'n_semitones': -12}),13,0.41963496288148344,0.15704767793852253
recall macro (test) (transpose_{'n_semitones': -12}),14,0.3971698113207547,0.15105276436112783
recall macro (test) (transpose_{'n_semitones': -12}),15,0.35943396226415086,0.1518753983512221
recall macro (test) (transpose_{'n_semitones': -12}),16,0.32777283772886623,0.1736101686864143
f1 macro (train) (transpose_{'n_semitones': -12}),0,0.8996389187593476,0.19330154011067627
f1 macro (train) (transpose_{'n_semitones': -12}),1,0.5695739786399262,0.20166736299695465
f1 macro (train) (transpose_{'n_semitones': -12}),2,0.6350188880041059,0.21781459581442672
f1 macro (train) (transpose_{'n_semitones': -12}),3,0.7447768162976265,0.20798776123450774
f1 macro (train) (transpose_{'n_semitones': -12}),4,0.8508452376645066,0.20996353709397125
f1 macro (train) (transpose_{'n_semitones': -12}),5,0.9999890317062757,5.640328557975647e-05
f1 macro (train) (transpose_{'n_semitones': -12}),6,0.837451026481134,0.18223298775092867
f1 macro (train) (transpose_{'n_semitones': -12}),7,0.9507915434990534,0.07987977392985156
f1 macro (train) (transpose_{'n_semitones': -12}),8,0.9874908045194156,0.028066157217234478
f1 macro (train) (transpose_{'n_semitones': -12}),9,0.995481898632899,0.022426458133200707
f1 macro (train) (transpose_{'n_semitones': -12}),10,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': -12}),11,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': -12}),12,0.46778807496157726,0.13552543316017782
f1 macro (train) (transpose_{'n_semitones': -12}),13,0.3994457114758642,0.16522656127277355
f1 macro (train) (transpose_{'n_semitones': -12}),14,0.34621488254551613,0.12774089880614034
f1 macro (train) (transpose_{'n_semitones': -12}),15,0.02182399189277458,0.01717552565915707
f1 macro (train) (transpose_{'n_semitones': -12}),16,0.21625558636417816,0.1082114104925586
f1 macro (test) (transpose_{'n_semitones': -12}),0,0.6978147146109135,0.21983550898886758
f1 macro (test) (transpose_{'n_semitones': -12}),1,0.5655534746788075,0.22033662864252712
f1 macro (test) (transpose_{'n_semitones': -12}),2,0.6093845838866063,0.22506967167863035
f1 macro (test) (transpose_{'n_semitones': -12}),3,0.655040462459779,0.22166772293632656
f1 macro (test) (transpose_{'n_semitones': -12}),4,0.6851751582310723,0.22280766200308152
f1 macro (test) (transpose_{'n_semitones': -12}),5,0.7063771414953114,0.17415565915097325
f1 macro (test) (transpose_{'n_semitones': -12}),6,0.6647645892680292,0.18820146549621983
f1 macro (test) (transpose_{'n_semitones': -12}),7,0.7030171671560359,0.17461732092685492
f1 macro (test) (transpose_{'n_semitones': -12}),8,0.7025229086165172,0.1779317232556342
f1 macro (test) (transpose_{'n_semitones': -12}),9,0.7005499382547417,0.1755566536422577
f1 macro (test) (transpose_{'n_semitones': -12}),10,0.681353374052013,0.16670349458086003
f1 macro (test) (transpose_{'n_semitones': -12}),11,0.6725801074067652,0.14686574562798993
f1 macro (test) (transpose_{'n_semitones': -12}),12,0.4030190084259221,0.12182242214944052
f1 macro (test) (transpose_{'n_semitones': -12}),13,0.4147194531329858,0.15829622126975101
f1 macro (test) (transpose_{'n_semitones': -12}),14,0.3895993348211031,0.15344500249522186
f1 macro (test) (transpose_{'n_semitones': -12}),15,0.023681927152948257,0.018541597994228085
f1 macro (test) (transpose_{'n_semitones': -12}),16,0.21403663016894173,0.10872677657661346
f1 weighted (train) (transpose_{'n_semitones': -12}),0,0.9564159922793496,0.18955934282939832
f1 weighted (train) (transpose_{'n_semitones': -12}),1,0.9291418161989993,0.18656704715078387
f1 weighted (train) (transpose_{'n_semitones': -12}),2,0.9338846077959266,0.18708509556649092
f1 weighted (train) (transpose_{'n_semitones': -12}),3,0.9420803399167567,0.18787634268704098
f1 weighted (train) (transpose_{'n_semitones': -12}),4,0.9526285103149804,0.18905077498922665
f1 weighted (train) (transpose_{'n_semitones': -12}),5,0.9999944036950649,2.3158424720624997e-05
f1 weighted (train) (transpose_{'n_semitones': -12}),6,0.984238486238529,0.02071928530366819
f1 weighted (train) (transpose_{'n_semitones': -12}),7,0.9941561591075702,0.009264146316359195
f1 weighted (train) (transpose_{'n_semitones': -12}),8,0.9983034141956924,0.0035789115806985215
f1 weighted (train) (transpose_{'n_semitones': -12}),9,0.9998265566232936,0.0005300051445069743
f1 weighted (train) (transpose_{'n_semitones': -12}),10,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': -12}),11,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': -12}),12,0.9255590267322696,0.07726247655099255
f1 weighted (train) (transpose_{'n_semitones': -12}),13,0.9336621895175685,0.06628368905116687
f1 weighted (train) (transpose_{'n_semitones': -12}),14,0.929019725531932,0.08346573464884667
f1 weighted (train) (transpose_{'n_semitones': -12}),15,0.007126167952665701,0.022627299847812844
f1 weighted (train) (transpose_{'n_semitones': -12}),16,0.48921906958703754,0.14283663571253452
f1 weighted (test) (transpose_{'n_semitones': -12}),0,0.9392803174419116,0.1870798219311154
f1 weighted (test) (transpose_{'n_semitones': -12}),1,0.9238902123377013,0.1861977512219099
f1 weighted (test) (transpose_{'n_semitones': -12}),2,0.9278303615699631,0.18645167804017354
f1 weighted (test) (transpose_{'n_semitones': -12}),3,0.9323642887966952,0.18669243030354085
f1 weighted (test) (transpose_{'n_semitones': -12}),4,0.9379479076177547,0.18700932340681348
f1 weighted (test) (transpose_{'n_semitones': -12}),5,0.9748914357556588,0.020014227748830552
f1 weighted (test) (transpose_{'n_semitones': -12}),6,0.9698509440978192,0.02633465552624695
f1 weighted (test) (transpose_{'n_semitones': -12}),7,0.9737658278607862,0.021492600370561214
f1 weighted (test) (transpose_{'n_semitones': -12}),8,0.9751161947979918,0.019921610768770522
f1 weighted (test) (transpose_{'n_semitones': -12}),9,0.9747407764878042,0.02027406313832822
f1 weighted (test) (transpose_{'n_semitones': -12}),10,0.9706430088039398,0.02363258872081483
f1 weighted (test) (transpose_{'n_semitones': -12}),11,0.9657956802182591,0.028568594900034026
f1 weighted (test) (transpose_{'n_semitones': -12}),12,0.9259629308188033,0.07036712355851775
f1 weighted (test) (transpose_{'n_semitones': -12}),13,0.9329156505121742,0.06331027744868108
f1 weighted (test) (transpose_{'n_semitones': -12}),14,0.9304464747813614,0.08011376321936325
f1 weighted (test) (transpose_{'n_semitones': -12}),15,0.006583438447831593,0.02068936934283415
f1 weighted (test) (transpose_{'n_semitones': -12}),16,0.48848204427244524,0.14182462806230933
time (transpose_{'n_semitones': -24}),0,0.3963124086690504,0.6363744943778057
time (transpose_{'n_semitones': -24}),1,0.06983851277550986,0.17810141728936135
time (transpose_{'n_semitones': -24}),2,0.06825652787851733,0.06418845907228546
time (transpose_{'n_semitones': -24}),3,0.06272731825362804,0.04000768407025105
time (transpose_{'n_semitones': -24}),4,0.1308076825252799,0.101971661664657
time (transpose_{'n_semitones': -24}),5,0.359059821727664,0.23260630783412561
time (transpose_{'n_semitones': -24}),6,0.3553657309953557,0.2249619690261548
time (transpose_{'n_semitones': -24}),7,0.3564390359922897,0.2325896866863404
time (transpose_{'n_semitones': -24}),8,0.35894935075626816,0.2321173459848428
time (transpose_{'n_semitones': -24}),9,0.3646660350089849,0.2377404421701824
time (transpose_{'n_semitones': -24}),10,0.018360182296398075,0.008629134900690592
time (transpose_{'n_semitones': -24}),11,0.656690470007963,0.4639114024222781
time (transpose_{'n_semitones': -24}),12,0.016205377356950625,0.007434769762429421
time (transpose_{'n_semitones': -24}),13,0.41368866521258685,0.2528098485606423
time (transpose_{'n_semitones': -24}),14,0.007761118023894554,0.0011128570027786906
time (transpose_{'n_semitones': -24}),15,0.007764483607092569,0.002044936270205878
time (transpose_{'n_semitones': -24}),16,0.008520946946254996,0.0015325951326101816
accuracy (train) (transpose_{'n_semitones': -24}),0,0.9525483425579558,0.2103874924003538
accuracy (train) (transpose_{'n_semitones': -24}),1,0.9480447629581314,0.20958213569748896
accuracy (train) (transpose_{'n_semitones': -24}),2,0.949135115676598,0.20976022141365597
accuracy (train) (transpose_{'n_semitones': -24}),3,0.9505580045465218,0.20999044365922254
accuracy (train) (transpose_{'n_semitones': -24}),4,0.9520965790702044,0.21029418639879555
accuracy (train) (transpose_{'n_semitones': -24}),5,0.9999974839539162,1.630584225499514e-05
accuracy (train) (transpose_{'n_semitones': -24}),6,0.9985335926035938,0.00336518388313825
accuracy (train) (transpose_{'n_semitones': -24}),7,0.9994883667116731,0.0015058004162717886
accuracy (train) (transpose_{'n_semitones': -24}),8,0.9998784174173285,0.0004493741336839062
accuracy (train) (transpose_{'n_semitones': -24}),9,0.9999988206990896,7.642743405822194e-06
accuracy (train) (transpose_{'n_semitones': -24}),10,1.0,0.0
accuracy (train) (transpose_{'n_semitones': -24}),11,1.0,0.0
accuracy (train) (transpose_{'n_semitones': -24}),12,0.9817623342459776,0.029551623070749596
accuracy (train) (transpose_{'n_semitones': -24}),13,0.9926041707390204,0.014391507626337815
accuracy (train) (transpose_{'n_semitones': -24}),14,0.9921466507885405,0.014640976635616185
accuracy (train) (transpose_{'n_semitones': -24}),15,0.00695788716758349,0.014023890641173981
accuracy (train) (transpose_{'n_semitones': -24}),16,0.3949983274649753,0.10784712688499525
accuracy (test) (transpose_{'n_semitones': -24}),0,0.9476704772729629,0.20939452213817258
accuracy (test) (transpose_{'n_semitones': -24}),1,0.9463774568701165,0.20927065745922346
accuracy (test) (transpose_{'n_semitones': -24}),2,0.9467805350861221,0.2093094132982809
accuracy (test) (transpose_{'n_semitones': -24}),3,0.9473456957827661,0.2093498598261696
accuracy (test) (transpose_{'n_semitones': -24}),4,0.9478331551514312,0.20942253416024717
accuracy (test) (transpose_{'n_semitones': -24}),5,0.9937969731563563,0.0061763299028604265
accuracy (test) (transpose_{'n_semitones': -24}),6,0.9936363492319369,0.006704338851788641
accuracy (test) (transpose_{'n_semitones': -24}),7,0.9940359532451121,0.005632712821076891
accuracy (test) (transpose_{'n_semitones': -24}),8,0.993845825725993,0.006071653686207777
accuracy (test) (transpose_{'n_semitones': -24}),9,0.9938608933645067,0.006091563358522151
accuracy (test) (transpose_{'n_semitones': -24}),10,0.9921749391834475,0.008290940207469212
accuracy (test) (transpose_{'n_semitones': -24}),11,0.9914836291925149,0.009549692650201358
accuracy (test) (transpose_{'n_semitones': -24}),12,0.9813987037503533,0.028022335095867375
accuracy (test) (transpose_{'n_semitones': -24}),13,0.9908039616972355,0.014996386513766792
accuracy (test) (transpose_{'n_semitones': -24}),14,0.991110914712766,0.015082048760403375
accuracy (test) (transpose_{'n_semitones': -24}),15,0.007864390521187653,0.01422619437888938
accuracy (test) (transpose_{'n_semitones': -24}),16,0.3980270788685959,0.11104554772504753
precision macro (train) (transpose_{'n_semitones': -24}),0,0.8072376301707734,0.270806882297868
precision macro (train) (transpose_{'n_semitones': -24}),1,0.5207327320043939,0.19918538728152063
precision macro (train) (transpose_{'n_semitones': -24}),2,0.6262729229823973,0.2530407250702341
precision macro (train) (transpose_{'n_semitones': -24}),3,0.7132086128356491,0.2633147047776368
precision macro (train) (transpose_{'n_semitones': -24}),4,0.7759494704370682,0.2619058632989786
precision macro (train) (transpose_{'n_semitones': -24}),5,0.9999993658427697,4.109808572292381e-06
precision macro (train) (transpose_{'n_semitones': -24}),6,0.9726939074603949,0.08363987989717678
precision macro (train) (transpose_{'n_semitones': -24}),7,0.9998214045611571,0.0005451504301118781
precision macro (train) (transpose_{'n_semitones': -24}),8,0.9999669918202257,0.0001233938533755489
precision macro (train) (transpose_{'n_semitones': -24}),9,0.9999997616865917,1.544447404442512e-06
precision macro (train) (transpose_{'n_semitones': -24}),10,1.0,0.0
precision macro (train) (transpose_{'n_semitones': -24}),11,1.0,0.0
precision macro (train) (transpose_{'n_semitones': -24}),12,0.6098001433801847,0.2364420573294798
precision macro (train) (transpose_{'n_semitones': -24}),13,0.632980858265595,0.3116990129276846
precision macro (train) (transpose_{'n_semitones': -24}),14,0.39246894899700674,0.1095060599119426
precision macro (train) (transpose_{'n_semitones': -24}),15,0.0022234977310288655,0.003741068000945135
precision macro (train) (transpose_{'n_semitones': -24}),16,0.39496979902686613,0.10819756423877297
precision macro (test) (transpose_{'n_semitones': -24}),0,0.6526665413768962,0.24689239778692518
precision macro (test) (transpose_{'n_semitones': -24}),1,0.5904639532326065,0.2678870327994127
precision macro (test) (transpose_{'n_semitones': -24}),2,0.6490191880165126,0.2801824789471887
precision macro (test) (transpose_{'n_semitones': -24}),3,0.6592724418778735,0.2647385607586025
precision macro (test) (transpose_{'n_semitones': -24}),4,0.6456852024730795,0.25329526563023996
precision macro (test) (transpose_{'n_semitones': -24}),5,0.691062454932215,0.22173020504384658
precision macro (test) (transpose_{'n_semitones': -24}),6,0.689278397741868,0.21503320276839316
precision macro (test) (transpose_{'n_semitones': -24}),7,0.6852279202223667,0.23057009757042873
precision macro (test) (transpose_{'n_semitones': -24}),8,0.6694132258233185,0.22255514933744408
precision macro (test) (transpose_{'n_semitones': -24}),9,0.6817248926131392,0.21913966167221144
precision macro (test) (transpose_{'n_semitones': -24}),10,0.6496682698977351,0.21004001623988355
precision macro (test) (transpose_{'n_semitones': -24}),11,0.6186016450298025,0.20562633449242154
precision macro (test) (transpose_{'n_semitones': -24}),12,0.5085806973530566,0.22228402351324825
precision macro (test) (transpose_{'n_semitones': -24}),13,0.5479894696544377,0.2517916837375067
precision macro (test) (transpose_{'n_semitones': -24}),14,0.4926994677737289,0.22512862821817212
precision macro (test) (transpose_{'n_semitones': -24}),15,0.0031085871881972936,0.005214220802579608
precision macro (test) (transpose_{'n_semitones': -24}),16,0.39016853175044625,0.10920755853929283
recall macro (train) (transpose_{'n_semitones': -24}),0,0.7692381377933315,0.2601500453600658
recall macro (train) (transpose_{'n_semitones': -24}),1,0.43304613732345915,0.15424569205336647
recall macro (train) (transpose_{'n_semitones': -24}),2,0.5137027377233796,0.21018212005956044
recall macro (train) (transpose_{'n_semitones': -24}),3,0.5831694412265197,0.22354287765043762
recall macro (train) (transpose_{'n_semitones': -24}),4,0.7166262311596164,0.24546334091024086
recall macro (train) (transpose_{'n_semitones': -24}),5,0.9994714587737843,0.0034253386355221262
recall macro (train) (transpose_{'n_semitones': -24}),6,0.9020477646515807,0.16265187938582365
recall macro (train) (transpose_{'n_semitones': -24}),7,0.9733736297618033,0.0706677563254645
recall macro (train) (transpose_{'n_semitones': -24}),8,0.9950649566842147,0.022637914868381733
recall macro (train) (transpose_{'n_semitones': -24}),9,0.9999748585795097,0.00016293502698697994
recall macro (train) (transpose_{'n_semitones': -24}),10,1.0,0.0
recall macro (train) (transpose_{'n_semitones': -24}),11,1.0,0.0
recall macro (train) (transpose_{'n_semitones': -24}),12,0.7274130775098424,0.2521360822745575
recall macro (train) (transpose_{'n_semitones': -24}),13,0.5851336140672684,0.30293188603746385
recall macro (train) (transpose_{'n_semitones': -24}),14,0.39496124031007745,0.10828322536579364
recall macro (train) (transpose_{'n_semitones': -24}),15,0.37170542635658915,0.13389102764269217
recall macro (train) (transpose_{'n_semitones': -24}),16,0.4159038637600897,0.18266117117927988
recall macro (test) (transpose_{'n_semitones': -24}),0,0.5781376403072949,0.22458380004293513
recall macro (test) (transpose_{'n_semitones': -24}),1,0.501598348031009,0.23343382477099603
recall macro (test) (transpose_{'n_semitones': -24}),2,0.5260518351146313,0.22733319904147417
recall macro (test) (transpose_{'n_semitones': -24}),3,0.5412040366194968,0.22339450193395907
recall macro (test) (transpose_{'n_semitones': -24}),4,0.5660461365327816,0.22810739899122037
recall macro (test) (transpose_{'n_semitones': -24}),5,0.5990582054340022,0.202907431615711
recall macro (test) (transpose_{'n_semitones': -24}),6,0.584058557829621,0.2095621158720983
recall macro (test) (transpose_{'n_semitones': -24}),7,0.595239458934756,0.206501595675636
recall macro (test) (transpose_{'n_semitones': -24}),8,0.5831737979502052,0.20415636637490955
recall macro (test) (transpose_{'n_semitones': -24}),9,0.5994577963246379,0.2024212499758799
recall macro (test) (transpose_{'n_semitones': -24}),10,0.6341151395673572,0.20376300297206193
recall macro (test) (transpose_{'n_semitones': -24}),11,0.5971136712174494,0.20269825666542055
recall macro (test) (transpose_{'n_semitones': -24}),12,0.5729876417505966,0.2715477678330216
recall macro (test) (transpose_{'n_semitones': -24}),13,0.5224304163304712,0.23820822920931478
recall macro (test) (transpose_{'n_semitones': -24}),14,0.496124031007752,0.22371762636764955
recall macro (test) (transpose_{'n_semitones': -24}),15,0.3565891472868218,0.17174960496980254
recall macro (test) (transpose_{'n_semitones': -24}),16,0.32898532517658385,0.174496276341133
f1 macro (train) (transpose_{'n_semitones': -24}),0,0.78445513906912,0.2637736369454347
f1 macro (train) (transpose_{'n_semitones': -24}),1,0.453151879972277,0.16539839452679897
f1 macro (train) (transpose_{'n_semitones': -24}),2,0.5445936268128517,0.2230721661027913
f1 macro (train) (transpose_{'n_semitones': -24}),3,0.6187126974389523,0.22964366373093573
f1 macro (train) (transpose_{'n_semitones': -24}),4,0.7374885840340663,0.24992967647228453
f1 macro (train) (transpose_{'n_semitones': -24}),5,0.9997228279760734,0.0017962800159208412
f1 macro (train) (transpose_{'n_semitones': -24}),6,0.9252475358476306,0.1334730708486191
f1 macro (train) (transpose_{'n_semitones': -24}),7,0.9838241672886548,0.04439792877940419
f1 macro (train) (transpose_{'n_semitones': -24}),8,0.997179118582734,0.013319055266028139
f1 macro (train) (transpose_{'n_semitones': -24}),9,0.9999872760630325,8.246053614894224e-05
f1 macro (train) (transpose_{'n_semitones': -24}),10,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': -24}),11,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': -24}),12,0.6176331421736653,0.23055697411976064
